request_id,request_type,access_rate
4007,p,0.800000
4008,p,0.600000
4009,p,0.800000
4010,s,0.800000
4011,d,0.800000
4012,d,0.800000
4013,p,0.800000
4014,s,0.400000
4015,p,0.800000
4016,d,0.800000
4017,s,0.800000
4018,s,0.600000
4019,d,0.800000
4020,d,0.800000
4021,d,0.800000
4022,s,0.800000
4023,d,0.600000
4024,p,0.800000
4030,d,0.200000
4031,d,0.600000
4032,d,0.800000
4033,d,0.400000
4034,d,0.800000
4025,d,0.800000
4026,p,0.600000
4027,p,0.800000
4028,s,0.600000
4029,s,0.800000
4035,p,0.200000
4036,d,0.800000
4037,p,0.800000
4038,s,1.000000
4039,d,0.200000
4040,p,0.200000
4041,d,0.400000
4042,d,0.800000
4043,s,0.800000
4044,s,0.800000
4050,d,0.800000
4051,d,0.400000
4052,s,0.600000
4053,s,0.600000
4054,s,0.800000
4045,s,0.800000
4046,p,0.800000
4047,p,0.800000
4048,s,1.000000
4049,p,0.800000
4055,p,0.400000
4056,s,0.800000
4057,s,0.800000
4058,d,0.400000
4059,p,0.800000
4060,d,0.600000
4061,p,0.200000
4062,s,0.800000
4063,d,0.800000
4064,s,0.400000
4065,d,0.800000
4066,d,0.800000
4067,p,0.800000
4068,d,0.800000
4069,d,0.600000
4070,s,0.400000
4071,d,0.800000
4072,d,0.200000
4073,s,0.800000
4074,d,0.800000
4080,p,0.200000
4081,p,0.400000
4082,s,0.800000
4083,d,0.800000
4084,d,0.800000
4075,s,0.600000
4076,p,0.400000
4077,p,0.800000
4078,d,0.800000
4079,p,0.800000
4085,p,0.600000
4086,d,0.800000
4087,d,0.200000
4088,s,0.200000
4089,d,0.200000
4090,s,0.800000
4091,d,0.800000
4092,p,0.200000
4093,s,0.200000
4094,p,0.400000
4095,p,0.400000
4096,d,0.800000
4097,p,0.800000
4098,s,0.600000
4099,d,0.600000
4100,p,0.800000
4101,p,0.800000
4102,d,0.800000
4103,s,0.800000
4104,d,0.800000
4105,d,0.800000
4106,s,0.800000
4107,p,0.800000
4108,s,0.800000
4109,d,0.600000
4110,p,0.800000
4111,d,0.400000
4112,d,0.600000
4113,p,0.200000
4114,p,0.800000
4115,s,0.200000
4116,s,0.800000
4117,s,0.600000
4118,s,0.800000
4119,p,0.200000
4120,d,0.800000
4121,d,0.800000
4122,s,0.800000
4123,s,0.600000
4124,d,0.800000
4125,s,0.800000
4126,d,0.800000
4127,d,0.600000
4128,s,0.600000
4129,d,0.800000
4130,d,0.800000
4131,d,0.800000
4132,s,0.800000
4133,p,0.800000
4134,d,0.800000
4135,d,0.800000
4136,s,0.800000
4137,p,0.800000
4138,d,0.800000
4139,p,0.200000
4140,d,0.800000
4141,d,0.600000
4142,s,0.800000
4143,s,0.800000
4144,s,0.800000
4145,s,0.400000
4146,d,0.800000
4147,d,0.800000
4148,s,0.800000
4149,p,1.000000
4150,s,0.800000
4151,s,0.800000
4152,p,0.800000
4153,p,0.400000
4154,s,0.400000
4155,p,0.800000
4156,s,0.400000
4157,s,0.600000
4158,d,0.800000
4159,p,0.600000
4165,s,0.600000
4166,p,0.800000
4167,s,0.800000
4168,p,0.800000
4169,d,0.800000
4160,p,0.800000
4161,p,0.800000
4162,s,0.800000
4163,d,0.400000
4164,d,0.800000
4170,p,0.800000
4171,p,0.600000
4172,s,0.400000
4173,s,0.800000
4174,p,0.800000
4175,d,0.800000
4176,s,0.600000
4177,p,0.400000
4178,d,0.800000
4179,s,0.600000
4185,s,0.800000
4186,d,0.600000
4187,p,0.400000
4188,d,0.800000
4189,d,0.400000
4180,s,0.800000
4181,p,0.800000
4182,p,0.400000
4183,p,0.800000
4184,s,0.400000
4195,p,0.600000
4196,p,0.800000
4197,p,0.800000
4198,d,0.800000
4199,s,0.600000
4190,d,0.800000
4191,s,0.600000
4192,p,0.800000
4193,s,0.800000
4194,d,0.800000
4200,p,0.800000
4201,d,0.800000
4202,s,0.800000
4203,p,0.400000
4204,d,0.800000
4205,s,0.800000
4206,d,0.200000
4207,d,0.800000
4208,s,0.600000
4209,p,0.800000
4210,d,0.400000
4211,d,0.800000
4212,d,0.800000
4213,d,0.800000
4214,p,0.200000
4215,s,0.800000
4216,s,0.600000
4217,s,0.600000
4218,d,0.400000
4219,p,0.400000
4220,p,0.800000
4221,d,0.800000
4222,d,0.800000
4223,p,0.800000
4224,s,0.800000
4225,d,0.800000
4226,p,0.800000
4227,s,0.400000
4228,p,0.400000
4229,d,0.800000
4230,p,0.800000
4231,d,0.600000
4232,d,0.800000
4233,d,0.800000
4234,d,0.800000
4235,d,0.800000
4236,s,0.600000
4237,s,0.800000
4238,d,0.800000
4239,s,0.800000
4240,p,0.600000
4241,d,0.800000
4242,d,0.400000
4243,d,0.800000
4244,d,0.800000
4255,p,0.600000
4256,s,0.600000
4257,p,0.400000
4258,s,0.600000
4259,d,0.800000
4260,p,0.800000
4261,p,0.400000
4262,s,0.800000
4263,s,0.800000
4264,p,0.800000
4250,s,0.600000
4251,p,0.400000
4252,p,0.600000
4253,p,0.800000
4254,d,0.800000
4245,d,0.800000
4246,s,0.600000
4247,p,0.800000
4248,s,0.600000
4249,p,0.200000
4265,p,0.800000
4266,s,0.800000
4267,s,0.600000
4268,s,0.800000
4269,p,0.600000
4270,s,0.400000
4271,s,0.800000
4272,p,0.800000
4273,d,0.400000
4274,d,0.800000
4275,s,0.800000
4276,p,0.800000
4277,s,0.600000
4278,p,0.200000
4279,s,0.200000
4280,s,0.400000
4281,s,0.800000
4282,p,0.800000
4283,s,0.800000
4284,s,0.400000
4285,p,0.800000
4286,p,0.800000
4287,p,0.800000
4288,s,0.200000
4289,p,1.000000
4290,p,0.800000
4291,p,0.800000
4292,s,0.800000
4293,s,0.400000
4294,p,0.800000
4295,d,0.800000
4296,d,0.800000
4297,p,0.800000
4298,d,0.800000
4299,d,0.600000
4300,p,0.800000
4301,d,0.800000
4302,s,0.800000
4303,p,0.800000
4304,d,0.800000
4305,s,0.800000
4306,s,0.600000
4307,s,0.400000
4308,d,0.400000
4309,p,0.600000
4310,d,0.800000
4311,d,0.600000
4312,p,0.400000
4313,d,0.800000
4314,s,1.000000
4315,d,0.800000
4316,s,0.400000
4317,p,0.800000
4318,s,0.800000
4319,s,0.800000
4325,d,0.800000
4326,p,0.800000
4327,d,0.800000
4328,p,0.800000
4329,p,0.800000
4330,d,0.200000
4331,p,0.400000
4332,d,0.800000
4333,d,0.400000
4334,s,0.400000
4320,s,0.800000
4321,d,0.800000
4322,s,0.800000
4323,s,0.800000
4324,p,0.200000
4335,s,0.600000
4336,d,0.800000
4337,d,0.800000
4338,d,0.400000
4339,s,0.400000
4350,p,0.800000
4351,s,0.800000
4352,p,0.600000
4353,s,0.600000
4354,p,0.600000
4340,s,0.600000
4341,s,0.800000
4342,d,0.600000
4343,s,0.800000
4344,p,0.600000
4345,p,0.800000
4346,p,0.800000
4347,p,0.200000
4348,p,0.800000
4349,s,0.800000
4355,p,0.200000
4356,p,0.800000
4357,p,0.800000
4358,d,0.800000
4359,s,0.800000
4360,d,0.600000
4361,s,0.800000
4362,p,0.400000
4363,s,0.800000
4364,s,0.800000
4365,s,0.200000
4366,d,0.800000
4367,p,0.800000
4368,s,0.800000
4369,p,0.200000
4380,d,0.800000
4381,d,0.800000
4382,d,0.200000
4383,d,0.600000
4384,p,0.800000
4375,s,0.800000
4376,s,0.800000
4377,p,0.800000
4378,s,0.800000
4379,p,0.800000
4370,p,0.800000
4371,p,0.400000
4372,d,0.800000
4373,d,0.800000
4374,d,0.800000
4390,s,0.200000
4391,s,0.800000
4392,s,0.400000
4393,p,0.800000
4394,d,0.800000
4385,p,0.800000
4386,p,0.800000
4387,d,0.800000
4388,d,0.800000
4389,s,0.800000
4395,d,0.800000
4396,p,0.800000
4397,p,0.800000
4398,s,0.800000
4399,p,0.600000
4400,d,0.600000
4401,d,0.800000
4402,p,0.800000
4403,p,0.800000
4404,p,0.200000
4410,d,0.800000
4411,p,0.800000
4412,s,0.800000
4413,p,0.800000
4414,s,0.800000
4405,p,0.800000
4406,p,0.800000
4407,d,0.800000
4408,p,0.200000
4409,d,0.800000
4415,s,0.800000
4416,s,0.800000
4417,s,0.200000
4418,p,0.800000
4419,p,0.600000
4420,d,0.800000
4421,d,0.800000
4422,s,0.400000
4423,p,0.600000
4424,p,0.800000
4425,s,0.400000
4426,d,0.800000
4427,p,0.600000
4428,p,0.200000
4429,p,0.800000
4435,d,0.800000
4436,d,0.400000
4437,d,0.200000
4438,d,0.800000
4439,p,0.800000
4430,s,0.800000
4431,s,0.600000
4432,s,0.400000
4433,p,0.400000
4434,d,0.200000
4440,p,0.800000
4441,s,0.800000
4442,s,0.800000
4443,s,0.800000
4444,d,0.200000
4445,d,0.800000
4446,d,0.800000
4447,d,0.600000
4448,s,0.800000
4449,s,0.200000
4450,p,0.800000
4451,p,0.200000
4452,p,0.800000
4453,d,0.800000
4454,d,0.400000
4455,s,0.400000
4456,p,0.400000
4457,d,0.800000
4458,d,0.800000
4459,s,1.000000
4460,s,0.800000
4461,d,0.800000
4462,s,0.800000
4463,p,0.800000
4464,s,0.800000
4465,d,0.600000
4466,p,0.800000
4467,s,0.800000
4468,s,0.800000
4469,p,0.200000
4470,s,0.800000
4471,d,0.800000
4472,p,0.600000
4473,s,0.800000
4474,p,0.800000
4475,s,0.800000
4476,s,0.800000
4477,p,0.800000
4478,p,0.800000
4479,d,0.800000
4480,s,0.800000
4481,s,0.600000
4482,d,0.800000
4483,p,0.800000
4484,s,0.800000
4485,p,0.800000
4486,p,0.800000
4487,p,0.800000
4488,d,0.600000
4489,s,0.400000
4490,s,0.800000
4491,p,0.600000
4492,s,0.400000
4493,s,0.600000
4494,p,0.800000
4495,s,0.800000
4496,p,0.800000
4497,p,0.400000
4498,s,0.800000
4499,d,0.800000
4500,d,0.800000
4501,s,0.400000
4502,d,0.800000
4503,d,0.800000
4504,d,0.800000
4505,s,0.800000
4506,p,0.400000
4507,p,0.800000
4508,p,0.800000
4509,d,0.800000
4510,p,0.800000
4511,s,0.800000
4512,p,0.600000
4513,d,0.800000
4514,s,0.800000
4515,s,0.800000
4516,d,0.600000
4517,p,0.800000
4518,s,0.800000
4519,s,0.600000
4520,p,0.600000
4521,d,0.600000
4522,p,0.800000
4523,s,0.400000
4524,p,0.400000
4525,d,0.200000
4526,s,0.800000
4527,s,0.800000
4528,d,0.800000
4529,d,1.000000
4530,p,0.800000
4531,d,0.800000
4532,s,0.800000
4533,d,0.600000
4534,d,0.800000
4535,p,0.800000
4536,d,0.800000
4537,d,0.800000
4538,p,0.800000
4539,d,0.800000
4540,s,0.800000
4541,d,0.600000
4542,p,0.800000
4543,p,0.400000
4544,d,0.800000
4545,d,0.800000
4546,s,0.800000
4547,d,0.800000
4548,p,0.600000
4549,d,0.800000
4550,p,0.800000
4551,s,0.800000
4552,p,0.800000
4553,s,0.400000
4554,p,0.800000
4560,s,0.600000
4561,d,0.600000
4562,p,0.800000
4563,d,0.400000
4564,p,0.600000
4555,s,0.600000
4556,p,0.800000
4557,d,0.400000
4558,d,0.800000
4559,d,0.800000
4565,s,0.800000
4566,d,0.800000
4567,s,0.200000
4568,p,0.800000
4569,s,0.400000
4575,d,0.800000
4576,s,0.400000
4577,s,0.800000
4578,p,0.800000
4579,s,0.800000
4570,s,0.800000
4571,d,0.600000
4572,s,0.800000
4573,s,0.800000
4574,p,0.800000
4580,p,0.800000
4581,s,0.800000
4582,p,0.800000
4583,s,0.800000
4584,d,0.800000
4590,d,0.600000
4591,s,0.800000
4592,d,0.800000
4593,s,0.800000
4594,s,0.400000
4585,p,0.800000
4586,d,0.800000
4587,p,0.800000
4588,d,0.800000
4589,p,0.400000
4595,p,0.800000
4596,p,0.600000
4597,s,0.600000
4598,p,0.600000
4599,d,0.800000
4600,p,0.800000
4601,p,0.800000
4602,d,0.800000
4603,d,0.800000
4604,s,0.800000
4610,d,0.800000
4611,d,0.800000
4612,p,0.400000
4613,p,0.800000
4614,s,0.400000
4605,d,0.800000
4606,p,0.800000
4607,d,0.800000
4608,s,0.800000
4609,p,0.200000
4615,s,0.800000
4616,s,0.800000
4617,s,0.800000
4618,p,0.400000
4619,d,0.800000
4620,p,0.800000
4621,p,0.400000
4622,p,0.800000
4623,d,0.800000
4624,d,0.200000
4625,s,0.600000
4626,p,0.800000
4627,d,0.800000
4628,s,0.800000
4629,p,0.800000
4630,p,0.200000
4631,s,0.800000
4632,s,0.800000
4633,d,0.800000
4634,p,0.600000
4635,p,0.400000
4636,p,0.800000
4637,d,0.600000
4638,p,0.800000
4639,p,0.800000
4640,d,0.800000
4641,d,0.800000
4642,d,0.400000
4643,d,0.800000
4644,d,0.400000
4645,p,0.400000
4646,p,0.800000
4647,p,1.000000
4648,p,0.800000
4649,p,0.800000
4650,s,0.400000
4651,s,0.400000
4652,d,0.800000
4653,s,0.800000
4654,p,0.800000
4655,p,0.800000
4656,s,0.800000
4657,d,0.800000
4658,p,0.800000
4659,p,0.800000
4660,d,0.800000
4661,d,0.800000
4662,p,0.800000
4663,p,0.800000
4664,s,0.200000
4670,d,0.800000
4671,s,0.200000
4672,d,0.800000
4673,d,0.800000
4674,d,0.800000
4665,s,0.800000
4666,p,0.600000
4667,p,0.800000
4668,d,0.600000
4669,d,0.400000
4680,d,0.800000
4681,d,0.800000
4682,d,0.800000
4683,d,0.800000
4684,s,0.800000
4675,p,0.800000
4676,p,0.400000
4677,s,0.800000
4678,d,0.200000
4679,d,0.800000
4685,d,0.800000
4686,p,0.200000
4687,d,0.800000
4688,s,0.800000
4689,p,0.800000
4690,d,0.800000
4691,p,0.800000
4692,p,0.600000
4693,p,0.600000
4694,d,0.800000
4700,s,0.400000
4701,p,0.800000
4702,d,0.800000
4703,p,0.800000
4704,p,0.400000
4710,d,0.200000
4711,s,0.800000
4712,p,0.400000
4713,p,0.800000
4714,s,0.800000
4695,s,0.800000
4696,d,0.800000
4697,p,0.600000
4698,p,0.800000
4699,p,0.800000
4705,d,0.800000
4706,p,0.800000
4707,s,0.800000
4708,p,0.800000
4709,d,0.800000
4715,d,0.800000
4716,p,0.800000
4717,p,0.400000
4718,s,0.800000
4719,d,0.800000
4720,d,0.400000
4721,p,0.800000
4722,d,0.800000
4723,d,0.400000
4724,d,0.800000
4725,p,0.800000
4726,p,0.600000
4727,s,0.800000
4728,d,0.800000
4729,s,0.200000
4730,s,0.600000
4731,d,0.800000
4732,s,0.800000
4733,d,0.800000
4734,p,0.800000
4735,p,0.600000
4736,p,0.800000
4737,p,0.800000
4738,s,0.800000
4739,s,0.800000
4740,d,0.800000
4741,p,0.800000
4742,p,0.800000
4743,s,0.400000
4744,d,0.800000
4745,s,0.800000
4746,d,0.800000
4747,s,1.000000
4748,p,0.800000
4749,s,0.800000
4750,d,0.400000
4751,p,0.400000
4752,d,0.800000
4753,p,0.600000
4754,d,0.800000
4755,s,0.200000
4756,s,0.200000
4757,s,0.400000
4758,d,0.800000
4759,s,0.800000
4760,s,0.800000
4761,s,0.800000
4762,d,0.800000
4763,d,0.800000
4764,s,0.800000
4770,d,0.200000
4771,s,0.800000
4772,p,0.800000
4773,s,0.800000
4774,p,0.600000
4765,s,0.800000
4766,p,0.800000
4767,d,0.800000
4768,p,0.600000
4769,d,0.800000
4775,p,0.400000
4776,s,0.800000
4777,p,0.800000
4778,s,0.600000
4779,s,0.800000
4780,s,0.800000
4781,d,0.800000
4782,p,0.400000
4783,p,0.800000
4784,p,0.800000
4790,d,0.800000
4791,p,0.800000
4792,p,0.400000
4793,d,0.800000
4794,p,0.800000
4785,d,0.800000
4786,p,0.600000
4787,p,0.400000
4788,p,0.800000
4789,d,0.800000
4795,d,0.800000
4796,p,0.600000
4797,p,0.400000
4798,d,0.600000
4799,s,0.400000
4800,s,0.400000
4801,p,0.600000
4802,d,0.800000
4803,s,0.800000
4804,d,0.800000
4805,s,0.800000
4806,d,0.600000
4807,s,0.800000
4808,d,0.600000
4809,d,0.800000
4810,s,0.800000
4811,d,0.800000
4812,s,0.600000
4813,s,0.800000
4814,s,0.400000
4820,d,0.400000
4821,s,0.800000
4822,d,0.800000
4823,d,0.800000
4824,d,0.600000
4815,d,0.800000
4816,p,0.800000
4817,p,0.800000
4818,p,0.800000
4819,p,0.800000
4830,s,0.800000
4831,p,0.800000
4832,p,0.800000
4833,d,0.800000
4834,d,0.800000
4825,d,0.200000
4826,p,0.800000
4827,s,0.200000
4828,s,0.800000
4829,d,0.800000
4835,d,0.800000
4836,d,0.800000
4837,d,0.800000
4838,s,0.400000
4839,p,0.200000
4840,d,0.800000
4841,d,0.800000
4842,p,0.800000
4843,d,0.200000
4844,p,0.600000
4850,s,0.800000
4851,s,0.800000
4852,d,0.800000
4853,d,0.800000
4854,d,0.800000
4845,s,0.800000
4846,p,0.800000
4847,p,0.800000
4848,p,0.800000
4849,d,0.800000
4860,d,0.800000
4861,s,0.400000
4862,d,0.800000
4863,p,0.400000
4864,p,0.800000
4855,s,0.400000
4856,d,0.800000
4857,d,0.800000
4858,p,0.800000
4859,d,0.600000
4865,p,0.800000
4866,p,0.400000
4867,p,0.400000
4868,s,0.600000
4869,d,0.200000
4870,s,0.800000
4871,d,0.800000
4872,s,0.800000
4873,p,0.800000
4874,s,0.200000
4880,s,0.800000
4881,p,0.800000
4882,p,0.800000
4883,s,0.800000
4884,s,0.800000
4875,s,0.800000
4876,s,0.800000
4877,p,0.800000
4878,d,0.800000
4879,d,0.800000
4885,s,0.800000
4886,d,0.800000
4887,d,0.400000
4888,s,0.800000
4889,p,0.200000
4890,s,0.800000
4891,p,0.800000
4892,d,0.600000
4893,s,0.600000
4894,p,0.800000
4895,d,0.400000
4896,s,0.800000
4897,d,0.800000
4898,p,0.800000
4899,s,0.800000
4900,p,0.800000
4901,p,0.800000
4902,d,0.800000
4903,d,0.800000
4904,s,0.800000
4905,p,0.800000
4906,d,0.800000
4907,s,0.800000
4908,d,0.800000
4909,p,0.200000
4910,d,0.800000
4911,d,0.600000
4912,p,0.800000
4913,s,0.800000
4914,s,0.600000
4915,p,0.800000
4916,s,0.200000
4917,p,0.800000
4918,s,0.800000
4919,p,0.400000
4920,p,0.600000
4921,s,0.800000
4922,s,0.800000
4923,d,0.400000
4924,p,0.800000
4925,d,0.800000
4926,s,0.800000
4927,p,0.600000
4928,p,0.800000
4929,p,0.800000
4930,p,0.600000
4931,p,0.800000
4932,p,0.600000
4933,s,0.800000
4934,p,0.800000
4935,p,0.800000
4936,d,0.800000
4937,d,0.800000
4938,p,0.800000
4939,p,0.200000
4940,s,0.800000
4941,d,0.800000
4942,p,0.800000
4943,p,0.800000
4944,p,0.800000
4945,p,0.800000
4946,p,0.800000
4947,s,0.800000
4948,p,0.800000
4949,p,0.800000
4955,d,0.800000
4956,p,0.800000
4957,d,0.800000
4958,p,0.400000
4959,p,0.800000
4950,s,0.400000
4951,s,0.800000
4952,s,0.800000
4953,d,0.800000
4954,s,0.800000
4965,d,0.800000
4966,s,0.600000
4967,p,0.800000
4968,s,0.800000
4969,d,0.800000
4960,d,0.400000
4961,p,0.400000
4962,p,0.800000
4963,p,0.200000
4964,d,0.800000
4970,s,0.800000
4971,d,0.400000
4972,s,0.800000
4973,d,0.800000
4974,p,0.800000
4975,s,0.600000
4976,d,0.400000
4977,s,0.600000
4978,d,0.800000
4979,d,0.800000
4985,p,0.600000
4986,p,0.800000
4987,p,0.800000
4988,s,0.800000
4989,s,0.800000
4980,s,0.800000
4981,p,0.800000
4982,p,0.800000
4983,d,0.800000
4984,p,0.800000
4995,s,0.800000
4996,p,0.800000
4997,s,0.400000
4998,p,0.800000
4999,p,0.800000
4990,s,0.600000
4991,d,0.800000
4992,p,0.800000
4993,d,0.600000
4994,s,0.800000
5000,p,0.800000
5001,p,0.600000
5002,d,0.600000
5003,p,0.800000
5004,s,0.400000
5005,d,0.800000
5006,p,0.600000
5007,d,0.600000
5008,s,0.800000
5009,p,0.200000
5010,p,0.800000
5011,p,0.800000
5012,d,0.800000
5013,s,0.800000
5014,p,0.800000
5020,d,0.800000
5021,p,0.600000
5022,p,0.800000
5023,d,0.800000
5024,s,0.800000
5015,s,0.800000
5016,p,0.800000
5017,p,0.200000
5018,p,0.800000
5019,s,0.800000
5025,s,0.800000
5026,d,0.800000
5027,s,0.200000
5028,p,0.600000
5029,p,0.800000
5030,s,0.800000
5031,p,0.400000
5032,s,0.800000
5033,s,0.800000
5034,s,0.400000
5035,s,0.800000
5036,s,0.800000
5037,d,0.800000
5038,d,0.800000
5039,d,0.800000
5040,d,0.800000
5041,d,0.800000
5042,d,0.800000
5043,d,0.800000
5044,s,0.800000
5045,d,0.800000
5046,d,0.800000
5047,p,0.800000
5048,s,0.800000
5049,s,0.800000
5050,p,0.800000
5051,d,0.800000
5052,p,0.600000
5053,d,0.800000
5054,p,0.800000
5055,p,0.800000
5056,d,0.800000
5057,p,0.200000
5058,s,0.800000
5059,d,0.200000
5060,s,0.800000
5061,s,0.400000
5062,s,0.800000
5063,s,0.800000
5064,s,0.800000
5065,d,0.800000
5066,p,0.800000
5067,s,0.800000
5068,d,0.400000
5069,p,0.800000
5070,d,0.800000
5071,d,0.200000
5072,p,0.800000
5073,s,0.800000
5074,s,0.800000
5075,s,0.800000
5076,p,0.800000
5077,s,0.800000
5078,d,0.800000
5079,d,0.800000
5080,s,0.800000
5081,p,0.800000
5082,p,0.800000
5083,s,0.600000
5084,d,0.800000
5085,d,0.400000
5086,p,0.800000
5087,d,0.400000
5088,p,0.800000
5089,d,0.800000
5090,s,0.600000
5091,s,0.800000
5092,s,0.800000
5093,d,0.600000
5094,s,0.800000
5100,p,0.800000
5101,d,0.800000
5102,d,0.800000
5103,s,1.000000
5104,s,0.800000
5095,p,0.800000
5096,s,0.800000
5097,d,0.800000
5098,s,0.800000
5099,d,0.200000
5105,s,1.000000
5106,s,0.800000
5107,d,0.800000
5108,d,0.600000
5109,s,0.800000
5110,s,0.800000
5111,p,0.400000
5112,p,0.400000
5113,d,0.600000
5114,s,0.800000
5115,p,0.800000
5116,p,0.800000
5117,p,0.800000
5118,d,0.800000
5119,p,0.800000
5130,s,0.600000
5131,s,0.800000
5132,p,0.800000
5133,p,0.800000
5134,p,0.400000
5125,s,0.800000
5126,s,0.800000
5127,s,0.600000
5128,p,0.400000
5129,s,0.400000
5120,s,0.600000
5121,s,0.400000
5122,s,0.800000
5123,s,0.800000
5124,p,0.800000
5135,s,0.800000
5136,d,0.800000
5137,s,0.800000
5138,s,0.800000
5139,p,0.800000
5140,p,0.800000
5141,p,0.800000
5142,s,0.800000
5143,p,0.800000
5144,d,0.200000
5145,d,0.800000
5146,s,0.800000
5147,d,0.800000
5148,s,0.600000
5149,s,0.800000
5150,p,0.400000
5151,s,0.800000
5152,d,0.800000
5153,d,0.800000
5154,p,0.800000
5160,s,0.800000
5161,d,0.800000
5162,d,0.800000
5163,d,0.800000
5164,p,0.800000
5155,d,0.800000
5156,s,0.800000
5157,s,0.800000
5158,p,0.800000
5159,d,0.800000
5165,s,0.400000
5166,s,0.800000
5167,p,0.200000
5168,s,0.400000
5169,s,0.800000
5170,s,0.800000
5171,s,0.400000
5172,s,0.800000
5173,p,0.800000
5174,p,0.200000
5175,p,0.800000
5176,s,0.800000
5177,s,0.800000
5178,s,0.200000
5179,d,0.800000
5180,p,0.400000
5181,d,0.800000
5182,p,0.800000
5183,d,0.600000
5184,d,0.800000
5185,s,0.800000
5186,s,0.800000
5187,s,0.600000
5188,d,0.800000
5189,p,0.800000
5190,d,0.400000
5191,s,0.800000
5192,s,1.000000
5193,s,0.800000
5194,d,0.800000
5195,d,0.800000
5196,d,0.800000
5197,s,0.800000
5198,p,0.400000
5199,s,0.800000
5200,p,0.800000
5201,s,0.800000
5202,p,0.600000
5203,d,0.800000
5204,p,0.800000
5205,p,0.400000
5206,s,0.800000
5207,d,0.800000
5208,s,0.400000
5209,d,0.200000
5210,p,0.800000
5211,d,0.800000
5212,s,0.400000
5213,d,0.800000
5214,d,0.200000
5215,p,0.600000
5216,d,0.800000
5217,s,1.000000
5218,s,0.800000
5219,d,0.800000
5220,s,0.800000
5221,p,0.800000
5222,p,0.400000
5223,p,0.800000
5224,d,0.800000
5225,p,0.800000
5226,p,0.600000
5227,p,0.800000
5228,d,0.800000
5229,s,0.600000
5230,d,0.800000
5231,p,0.800000
5232,s,0.800000
5233,d,0.600000
5234,s,0.800000
5235,p,0.800000
5236,p,0.800000
5237,d,0.800000
5238,d,0.800000
5239,p,0.800000
5240,p,0.600000
5241,p,0.800000
5242,s,0.800000
5243,s,0.800000
5244,s,0.800000
5245,p,0.800000
5246,s,0.800000
5247,p,0.800000
5248,p,0.800000
5249,p,0.800000
5250,d,0.400000
5251,s,0.600000
5252,p,0.800000
5253,d,0.800000
5254,s,0.800000
5255,p,0.800000
5256,p,0.800000
5257,s,0.800000
5258,p,0.800000
5259,d,0.800000
5260,d,0.800000
5261,s,0.800000
5262,s,0.600000
5263,p,0.600000
5264,p,0.800000
5265,d,0.800000
5266,s,0.800000
5267,s,0.800000
5268,p,0.800000
5269,d,0.400000
5270,s,0.400000
5271,p,0.800000
5272,p,0.800000
5273,s,0.800000
5274,d,0.800000
5275,p,0.200000
5276,s,0.800000
5277,s,0.800000
5278,p,0.800000
5279,d,0.800000
5285,d,0.800000
5286,d,0.600000
5287,p,0.800000
5288,s,0.800000
5289,s,0.800000
5280,d,0.800000
5281,s,0.800000
5282,p,0.800000
5283,d,0.600000
5284,p,0.400000
5295,p,0.200000
5296,d,0.800000
5297,d,0.800000
5298,p,0.800000
5299,s,0.800000
5290,s,0.800000
5291,d,0.800000
5292,d,0.800000
5293,p,0.800000
5294,p,0.800000
5305,d,0.400000
5306,s,0.800000
5307,s,0.800000
5308,s,0.800000
5309,p,0.800000
5310,p,0.800000
5311,p,0.800000
5312,p,0.800000
5313,s,0.600000
5314,d,0.800000
5300,p,0.800000
5301,d,0.800000
5302,s,0.800000
5303,d,0.800000
5304,s,0.800000
5315,p,0.800000
5316,s,0.800000
5317,d,0.800000
5318,s,0.800000
5319,s,0.800000
5320,d,0.600000
5321,d,0.800000
5322,d,0.600000
5323,p,0.800000
5324,d,0.800000
5325,s,0.800000
5326,d,0.600000
5327,p,0.800000
5328,d,0.800000
5329,p,0.800000
5330,s,0.800000
5331,s,0.400000
5332,s,0.800000
5333,d,0.800000
5334,p,0.800000
5335,s,0.800000
5336,s,0.800000
5337,s,0.600000
5338,d,0.400000
5339,p,0.600000
5340,p,0.800000
5341,p,0.800000
5342,s,0.600000
5343,p,0.800000
5344,d,0.200000
5350,p,0.600000
5351,p,0.800000
5352,s,0.800000
5353,d,0.800000
5354,s,0.200000
5345,d,0.800000
5346,p,0.800000
5347,s,0.800000
5348,d,0.600000
5349,s,0.800000
5355,d,0.800000
5356,s,0.400000
5357,d,0.800000
5358,d,0.800000
5359,s,0.600000
5360,d,0.800000
5361,p,0.800000
5362,d,0.800000
5363,s,0.800000
5364,d,0.800000
5365,d,0.800000
5366,p,0.800000
5367,p,0.800000
5368,d,0.800000
5369,d,0.800000
5370,p,0.800000
5371,p,0.800000
5372,s,0.800000
5373,p,0.800000
5374,p,0.800000
5375,d,0.800000
5376,s,0.800000
5377,p,0.800000
5378,p,0.800000
5379,d,0.800000
5380,p,0.800000
5381,s,0.800000
5382,d,0.800000
5383,d,0.800000
5384,d,0.400000
5390,d,0.800000
5391,p,0.800000
5392,p,0.800000
5393,s,0.800000
5394,d,0.800000
5385,d,0.600000
5386,d,0.400000
5387,p,0.400000
5388,d,0.800000
5389,d,0.800000
5405,p,0.800000
5406,p,0.800000
5407,s,0.200000
5408,s,0.800000
5409,d,0.600000
5400,d,0.800000
5401,s,1.000000
5402,s,0.800000
5403,s,0.800000
5404,s,0.800000
