request_id,request_type,access_rate
3018,d,0.600000
3019,p,0.600000
3020,d,0.600000
3021,p,0.600000
3022,d,0.400000
3023,p,0.200000
3024,s,0.400000
3030,d,0.600000
3031,p,0.400000
3032,p,0.600000
3033,s,0.600000
3034,d,0.200000
3025,s,0.600000
3026,s,0.600000
3027,s,0.600000
3028,p,0.600000
3029,p,0.200000
3035,d,0.600000
3036,p,0.600000
3037,d,0.400000
3038,s,0.600000
3039,s,0.600000
3040,d,0.200000
3041,p,0.200000
3042,p,0.600000
3043,d,0.600000
3044,s,0.600000
3045,s,0.600000
3046,d,0.600000
3047,s,0.400000
3048,p,0.600000
3049,s,0.600000
3050,s,0.600000
3051,s,0.600000
3052,s,0.600000
3053,s,0.800000
3054,p,0.600000
3055,p,0.200000
3056,s,0.600000
3057,s,0.600000
3058,p,0.400000
3059,d,0.600000
3065,d,0.600000
3066,s,0.200000
3067,p,0.600000
3068,s,0.600000
3069,p,0.200000
3060,d,0.600000
3061,p,0.600000
3062,d,0.600000
3063,s,0.200000
3064,s,0.600000
3070,s,0.600000
3071,s,0.600000
3072,s,0.600000
3073,d,0.600000
3074,p,0.200000
3075,s,0.800000
3076,d,0.600000
3077,s,0.600000
3078,d,0.400000
3079,p,0.600000
3080,d,0.400000
3081,p,0.600000
3082,s,0.600000
3083,p,0.400000
3084,s,0.600000
3090,p,0.600000
3091,s,0.400000
3092,p,0.800000
3093,s,1.000000
3094,p,0.400000
3085,s,0.400000
3086,s,0.200000
3087,s,0.600000
3088,s,0.800000
3089,s,0.600000
3095,s,0.600000
3096,p,0.600000
3097,s,0.600000
3098,d,0.600000
3099,s,0.800000
3100,p,0.600000
3101,p,0.600000
3102,s,0.400000
3103,s,0.800000
3104,d,0.600000
3105,p,0.600000
3106,d,0.600000
3107,p,0.600000
3108,s,0.800000
3109,s,0.400000
3115,s,0.600000
3116,s,0.600000
3117,s,0.800000
3118,d,0.400000
3119,s,0.600000
3110,d,0.400000
3111,p,0.600000
3112,d,0.600000
3113,d,0.400000
3114,d,0.600000
3120,p,0.600000
3121,p,0.800000
3122,p,0.600000
3123,p,0.600000
3124,p,0.200000
3125,s,0.800000
3126,s,0.400000
3127,p,0.600000
3128,d,0.400000
3129,p,0.600000
3130,p,0.600000
3131,d,0.600000
3132,s,0.600000
3133,s,0.600000
3134,s,0.600000
3140,s,0.600000
3141,d,0.200000
3142,d,0.600000
3143,p,0.600000
3144,p,0.400000
3135,d,0.600000
3136,d,0.600000
3137,d,0.400000
3138,p,0.200000
3139,d,0.600000
3145,s,0.200000
3146,d,0.600000
3147,d,0.400000
3148,d,0.400000
3149,s,0.600000
3155,p,0.400000
3156,p,0.600000
3157,s,0.600000
3158,p,0.600000
3159,s,0.600000
3150,p,0.600000
3151,s,0.600000
3152,s,0.600000
3153,d,0.600000
3154,s,0.200000
3160,p,0.800000
3161,p,0.600000
3162,p,0.400000
3163,p,0.600000
3164,p,0.400000
3165,p,0.600000
3166,d,1.000000
3167,p,0.400000
3168,d,0.600000
3169,s,0.600000
3170,d,0.600000
3171,d,0.200000
3172,d,0.600000
3173,d,0.600000
3174,d,0.400000
3175,d,0.800000
3176,d,0.200000
3177,p,0.400000
3178,s,0.400000
3179,s,1.000000
3180,s,0.400000
3181,p,0.600000
3182,s,0.600000
3183,s,0.800000
3184,s,0.600000
3185,p,1.000000
3186,s,0.200000
3187,d,0.600000
3188,p,0.400000
3189,d,0.600000
3190,d,0.600000
3191,s,0.800000
3192,p,0.600000
3193,p,0.200000
3194,d,0.400000
3195,p,0.400000
3196,p,0.600000
3197,p,0.600000
3198,p,0.600000
3199,p,0.600000
3200,d,0.600000
3201,s,0.600000
3202,s,0.400000
3203,p,0.200000
3204,p,0.400000
3210,p,0.600000
3211,d,0.600000
3212,p,0.600000
3213,s,0.600000
3214,d,0.400000
3205,p,0.600000
3206,s,0.200000
3207,d,1.000000
3208,d,0.600000
3209,s,0.200000
3215,p,0.600000
3216,s,0.600000
3217,s,0.600000
3218,s,0.600000
3219,d,0.600000
3220,p,0.800000
3221,p,0.600000
3222,s,0.600000
3223,d,0.400000
3224,p,0.600000
3225,s,0.600000
3226,p,0.600000
3227,s,0.600000
3228,d,0.600000
3229,s,0.200000
3230,d,0.600000
3231,s,0.600000
3232,s,0.400000
3233,s,0.400000
3234,p,0.200000
3235,p,0.200000
3236,p,0.800000
3237,d,0.600000
3238,s,0.400000
3239,d,0.200000
3240,d,0.800000
3241,p,0.800000
3242,d,0.600000
3243,p,0.600000
3244,s,0.600000
3245,s,0.400000
3246,d,0.600000
3247,p,0.400000
3248,p,0.400000
3249,d,0.400000
3255,s,0.600000
3256,p,0.600000
3257,s,0.600000
3258,s,0.600000
3259,s,0.600000
3250,p,1.000000
3251,s,0.600000
3252,s,0.600000
3253,d,0.800000
3254,d,0.600000
3260,s,0.600000
3261,p,0.200000
3262,p,0.400000
3263,d,0.600000
3264,p,1.000000
3270,s,0.600000
3271,d,0.600000
3272,p,0.400000
3273,p,0.600000
3274,d,0.400000
3280,p,0.200000
3281,p,0.400000
3282,p,0.800000
3283,s,0.600000
3284,d,1.000000
3275,d,0.400000
3276,s,0.600000
3277,p,0.400000
3278,p,0.600000
3279,p,0.600000
3265,d,0.600000
3266,s,0.400000
3267,s,0.600000
3268,p,0.200000
3269,d,0.800000
3290,d,0.600000
3291,s,0.600000
3292,d,0.600000
3293,s,0.600000
3294,s,0.200000
3285,p,0.600000
3286,p,0.600000
3287,d,1.000000
3288,d,0.600000
3289,s,0.200000
3295,s,0.800000
3296,s,0.600000
3297,d,0.400000
3298,d,0.600000
3299,d,0.600000
3300,s,0.600000
3301,p,0.600000
3302,d,0.400000
3303,s,0.600000
3304,p,0.800000
3305,d,0.400000
3306,s,0.600000
3307,s,0.600000
3308,s,0.600000
3309,p,0.600000
3315,p,0.600000
3316,p,0.200000
3317,d,0.600000
3318,d,0.400000
3319,p,0.600000
3310,d,0.800000
3311,d,0.800000
3312,d,0.400000
3313,p,0.600000
3314,d,1.000000
3320,p,0.400000
3321,s,0.600000
3322,d,0.200000
3323,d,0.400000
3324,p,1.000000
3330,p,0.600000
3331,p,0.600000
3332,p,0.600000
3333,d,0.400000
3334,s,0.200000
3325,d,0.600000
3326,d,0.600000
3327,s,0.600000
3328,p,0.600000
3329,s,0.600000
3335,d,0.200000
3336,s,0.600000
3337,d,0.200000
3338,p,0.600000
3339,s,0.600000
3340,d,0.600000
3341,d,0.600000
3342,s,0.600000
3343,p,0.400000
3344,p,0.400000
3345,d,0.600000
3346,d,0.600000
3347,d,0.600000
3348,d,0.400000
3349,s,0.600000
3350,p,0.600000
3351,d,0.400000
3352,p,0.600000
3353,d,0.400000
3354,s,0.600000
3355,d,0.600000
3356,s,0.600000
3357,p,0.200000
3358,s,0.200000
3359,p,0.600000
3360,d,0.600000
3361,p,0.200000
3362,d,0.600000
3363,s,0.200000
3364,p,0.800000
3365,p,0.400000
3366,p,0.400000
3367,p,0.600000
3368,d,0.600000
3369,d,0.200000
3370,d,0.400000
3371,s,0.400000
3372,d,0.600000
3373,d,0.600000
3374,p,0.400000
3375,s,0.600000
3376,s,0.600000
3377,p,0.600000
3378,d,0.600000
3379,s,0.600000
3380,s,0.600000
3381,d,0.200000
3382,p,0.800000
3383,s,0.600000
3384,s,0.400000
3390,s,0.800000
3391,p,0.800000
3392,s,0.600000
3393,d,0.600000
3394,d,0.600000
3385,s,0.400000
3386,d,0.200000
3387,d,0.400000
3388,p,0.400000
3389,p,0.600000
3395,s,0.400000
3396,p,0.600000
3397,p,0.600000
3398,p,0.600000
3399,d,1.000000
3400,d,1.000000
3401,p,0.200000
3402,d,0.800000
3403,s,0.800000
3404,d,0.600000
3405,p,0.600000
3406,d,0.600000
3407,p,0.600000
3408,s,0.600000
3409,d,0.600000
3410,d,0.600000
3411,s,0.800000
3412,d,0.600000
3413,p,0.800000
3414,d,0.600000
3415,p,0.800000
3416,s,0.400000
3417,p,0.200000
3418,p,0.600000
3419,s,0.200000
3420,d,0.600000
3421,s,0.400000
3422,s,0.600000
3423,p,0.600000
3424,d,0.600000
3430,d,0.600000
3431,p,0.600000
3432,p,0.600000
3433,p,0.600000
3434,d,0.200000
3425,d,0.800000
3426,d,0.400000
3427,s,0.600000
3428,d,0.200000
3429,p,0.400000
3435,s,0.800000
3436,s,0.200000
3437,s,0.600000
3438,s,0.400000
3439,d,0.600000
3440,s,0.200000
3441,p,0.800000
3442,d,0.400000
3443,d,0.400000
3444,s,0.400000
3445,p,0.800000
3446,p,0.600000
3447,s,0.400000
3448,s,0.600000
3449,p,0.600000
3450,d,0.400000
3451,d,0.400000
3452,s,0.800000
3453,d,0.200000
3454,p,0.600000
3460,d,0.600000
3461,s,0.600000
3462,p,0.800000
3463,p,0.600000
3464,p,0.600000
3455,p,0.600000
3456,d,0.600000
3457,p,0.400000
3458,d,0.800000
3459,s,0.600000
3465,p,0.800000
3466,p,0.600000
3467,d,0.600000
3468,s,0.600000
3469,p,0.600000
3475,s,0.800000
3476,s,0.200000
3477,p,0.400000
3478,s,0.600000
3479,d,0.200000
3470,d,0.600000
3471,p,0.600000
3472,p,0.400000
3473,d,0.600000
3474,d,0.800000
3480,s,0.600000
3481,d,0.400000
3482,d,0.800000
3483,d,0.600000
3484,p,0.600000
3485,s,0.600000
3486,p,0.600000
3487,s,0.600000
3488,p,0.800000
3489,p,0.800000
3490,d,0.600000
3491,s,0.400000
3492,d,0.600000
3493,s,0.600000
3494,d,0.600000
3495,s,0.800000
3496,d,0.600000
3497,d,0.600000
3498,d,0.600000
3499,d,0.600000
3500,p,0.800000
3501,d,0.600000
3502,p,0.600000
3503,p,0.600000
3504,p,0.600000
3505,d,0.600000
3506,p,0.400000
3507,d,0.600000
3508,p,0.400000
3509,s,0.600000
3510,p,0.600000
3511,d,0.600000
3512,p,0.800000
3513,p,0.600000
3514,p,0.600000
3515,d,0.600000
3516,p,0.600000
3517,p,0.600000
3518,s,0.600000
3519,p,0.600000
3520,s,0.600000
3521,s,0.600000
3522,p,0.200000
3523,p,0.600000
3524,s,0.600000
3525,p,0.400000
3526,s,0.600000
3527,s,0.400000
3528,p,0.600000
3529,d,0.600000
3530,d,0.800000
3531,s,0.600000
3532,s,0.600000
3533,p,0.600000
3534,p,0.400000
3540,d,0.600000
3541,p,0.400000
3542,s,0.200000
3543,p,0.600000
3544,p,1.000000
3535,p,0.600000
3536,p,0.400000
3537,d,0.600000
3538,s,0.600000
3539,p,0.400000
3545,p,0.600000
3546,d,0.800000
3547,d,0.400000
3548,p,0.600000
3549,p,0.800000
3550,s,0.400000
3551,p,0.400000
3552,s,1.000000
3553,p,0.600000
3554,s,0.200000
3555,d,0.600000
3556,p,0.600000
3557,d,0.600000
3558,s,0.600000
3559,p,0.600000
3560,p,0.600000
3561,d,0.400000
3562,s,0.800000
3563,s,0.400000
3564,s,0.400000
3565,p,0.600000
3566,p,0.600000
3567,p,0.600000
3568,p,0.600000
3569,s,0.600000
3570,p,0.600000
3571,s,0.600000
3572,s,0.800000
3573,d,0.600000
3574,d,0.400000
3575,s,0.400000
3576,d,0.600000
3577,p,0.600000
3578,p,0.600000
3579,d,0.600000
3585,p,0.600000
3586,p,0.600000
3587,d,0.600000
3588,s,0.600000
3589,d,0.800000
3580,d,0.600000
3581,p,0.600000
3582,s,0.200000
3583,d,0.200000
3584,p,0.600000
3595,s,0.200000
3596,d,0.600000
3597,s,0.400000
3598,s,0.600000
3599,p,0.600000
3590,p,0.400000
3591,s,0.600000
3592,d,0.600000
3593,s,0.600000
3594,p,0.600000
3600,d,0.600000
3601,p,0.600000
3602,s,0.400000
3603,p,0.600000
3604,s,0.800000
3605,d,0.200000
3606,d,0.600000
3607,s,0.600000
3608,d,0.400000
3609,s,0.600000
3615,p,0.600000
3616,s,0.600000
3617,s,0.600000
3618,d,0.800000
3619,d,0.200000
3610,d,0.200000
3611,s,0.600000
3612,p,0.600000
3613,d,0.800000
3614,d,0.600000
3620,s,0.400000
3621,d,0.800000
3622,d,0.600000
3623,p,0.600000
3624,p,0.600000
3625,s,0.600000
3626,s,0.400000
3627,s,0.600000
3628,p,0.600000
3629,p,0.600000
3630,d,0.400000
3631,p,0.400000
3632,s,0.600000
3633,d,0.600000
3634,p,0.600000
3635,p,0.600000
3636,p,0.400000
3637,s,0.600000
3638,d,0.400000
3639,d,0.400000
3640,d,0.200000
3641,p,0.600000
3642,s,0.200000
3643,d,0.600000
3644,s,0.600000
3645,d,0.600000
3646,d,0.400000
3647,s,0.600000
3648,p,0.600000
3649,p,0.600000
3650,d,0.400000
3651,s,0.200000
3652,d,0.600000
3653,p,0.800000
3654,p,0.600000
3655,p,0.800000
3656,s,0.400000
3657,d,0.600000
3658,d,0.800000
3659,s,0.600000
3660,d,0.600000
3661,s,0.400000
3662,s,0.600000
3663,s,0.600000
3664,s,0.600000
3665,d,0.600000
3666,s,0.600000
3667,s,0.600000
3668,d,0.600000
3669,p,0.400000
3670,d,0.400000
3671,p,0.600000
3672,d,0.600000
3673,d,0.600000
3674,d,0.600000
3675,d,0.800000
3676,s,0.400000
3677,s,0.600000
3678,d,0.600000
3679,d,0.600000
3680,s,0.600000
3681,s,0.800000
3682,d,0.400000
3683,s,0.600000
3684,d,0.600000
3685,d,0.400000
3686,d,0.200000
3687,d,0.400000
3688,s,0.600000
3689,d,0.600000
3690,d,0.400000
3691,s,0.600000
3692,s,0.600000
3693,s,0.600000
3694,d,0.400000
3695,s,0.800000
3696,p,0.400000
3697,d,0.800000
3698,s,0.600000
3699,p,0.400000
3700,d,0.400000
3701,p,0.200000
3702,d,0.800000
3703,d,0.200000
3704,d,0.600000
3705,p,0.600000
3706,s,0.400000
3707,s,0.400000
3708,p,0.400000
3709,s,0.600000
3715,d,0.400000
3716,p,0.600000
3717,p,0.600000
3718,d,0.600000
3719,s,0.600000
3710,s,0.600000
3711,d,0.600000
3712,s,0.800000
3713,p,0.600000
3714,d,0.400000
3725,d,0.200000
3726,s,0.200000
3727,d,0.600000
3728,p,0.400000
3729,p,0.600000
3720,p,0.600000
3721,d,0.600000
3722,p,0.600000
3723,d,0.600000
3724,p,0.600000
3730,s,0.800000
3731,p,0.600000
3732,p,0.200000
3733,d,0.600000
3734,s,0.600000
3735,s,0.600000
3736,d,0.600000
3737,s,0.400000
3738,s,0.200000
3739,d,0.800000
3740,s,0.600000
3741,p,0.800000
3742,p,0.600000
3743,d,0.400000
3744,d,0.600000
3750,d,0.600000
3751,s,0.200000
3752,s,0.600000
3753,d,0.600000
3754,s,0.200000
3745,s,0.600000
3746,s,0.600000
3747,s,0.600000
3748,s,0.600000
3749,d,0.600000
3755,d,0.400000
3756,s,0.600000
3757,d,0.600000
3758,d,0.200000
3759,s,0.400000
3760,d,0.600000
3761,s,0.600000
3762,s,0.800000
3763,d,0.600000
3764,d,0.600000
3765,p,0.600000
3766,d,0.400000
3767,p,0.600000
3768,p,0.600000
3769,d,0.400000
3770,d,0.600000
3771,s,0.400000
3772,p,0.200000
3773,p,0.600000
3774,p,0.600000
3775,p,0.600000
3776,s,0.200000
3777,d,0.600000
3778,d,0.600000
3779,s,0.600000
3780,p,0.800000
3781,p,0.600000
3782,s,0.200000
3783,p,0.400000
3784,p,0.600000
3795,p,0.800000
3796,s,0.600000
3797,s,0.600000
3798,s,0.600000
3799,d,0.600000
3785,d,1.000000
3786,d,0.800000
3787,s,0.600000
3788,s,0.600000
3789,d,0.600000
3790,d,0.600000
3791,p,0.400000
3792,s,0.800000
3793,s,0.600000
3794,s,1.000000
3800,p,0.600000
3801,p,0.600000
3802,p,0.600000
3803,s,0.600000
3804,d,0.600000
3805,d,0.600000
3806,p,0.600000
3807,d,0.200000
3808,d,0.800000
3809,p,0.600000
3810,p,0.600000
3811,d,0.400000
3812,p,0.600000
3813,s,0.600000
3814,s,0.600000
3815,p,0.200000
3816,d,0.600000
3817,d,0.400000
3818,p,0.800000
3819,p,0.400000
3820,s,0.600000
3821,d,0.400000
3822,s,0.400000
3823,d,1.000000
3824,s,0.400000
3825,s,0.600000
3826,d,0.600000
3827,d,0.600000
3828,s,0.600000
3829,s,0.600000
3830,s,0.600000
3831,d,0.600000
3832,d,0.600000
3833,p,0.600000
3834,d,0.800000
3835,p,0.200000
3836,s,0.600000
3837,p,0.800000
3838,d,0.400000
3839,p,0.400000
3845,s,0.600000
3846,s,0.600000
3847,p,0.600000
3848,d,0.600000
3849,d,0.400000
3840,p,0.600000
3841,s,0.600000
3842,p,0.600000
3843,s,0.600000
3844,p,0.600000
3850,p,0.600000
3851,d,0.200000
3852,s,0.600000
3853,p,0.400000
3854,s,0.600000
3855,p,0.600000
3856,s,0.600000
3857,p,0.400000
3858,p,0.200000
3859,p,0.200000
3860,d,1.000000
3861,d,0.200000
3862,s,0.600000
3863,s,0.600000
3864,s,0.600000
3865,d,0.600000
3866,s,0.600000
3867,p,0.600000
3868,s,0.600000
3869,p,0.400000
3870,d,0.600000
3871,s,0.600000
3872,d,0.600000
3873,d,0.600000
3874,p,0.800000
3875,s,0.800000
3876,s,0.600000
3877,d,0.800000
3878,p,0.600000
3879,d,0.600000
3880,d,0.800000
3881,s,0.400000
3882,s,0.600000
3883,d,0.600000
3884,d,0.400000
3885,d,0.600000
3886,p,0.400000
3887,p,0.600000
3888,s,0.600000
3889,s,0.600000
3895,p,0.600000
3896,s,0.600000
3897,s,0.600000
3898,s,0.800000
3899,p,0.800000
3890,d,0.600000
3891,d,0.800000
3892,s,0.600000
3893,p,0.600000
3894,d,0.800000
3900,p,0.600000
3901,p,0.600000
3902,d,0.600000
3903,p,0.600000
3904,p,0.400000
3905,p,0.600000
3906,s,0.200000
3907,p,0.600000
3908,p,0.600000
3909,p,0.400000
3910,p,0.600000
3911,d,0.400000
3912,d,0.600000
3913,s,0.600000
3914,p,0.600000
3920,s,0.600000
3921,s,0.200000
3922,s,0.200000
3923,d,0.600000
3924,d,0.600000
3915,s,0.600000
3916,s,0.400000
3917,p,0.600000
3918,d,0.800000
3919,p,0.400000
3925,p,0.600000
3926,p,0.600000
3927,p,0.800000
3928,p,0.400000
3929,d,0.400000
3930,p,0.600000
3931,p,0.200000
3932,p,0.600000
3933,p,0.600000
3934,s,0.600000
3935,d,0.400000
3936,p,0.600000
3937,p,0.600000
3938,p,0.600000
3939,d,0.600000
3940,p,0.600000
3941,d,0.600000
3942,d,0.600000
3943,s,0.600000
3944,s,0.800000
3950,p,0.400000
3951,p,0.600000
3952,d,0.600000
3953,d,0.200000
3954,s,0.600000
3945,p,0.600000
3946,p,0.600000
3947,s,0.600000
3948,d,0.600000
3949,s,0.600000
3955,p,0.200000
3956,d,0.400000
3957,d,0.600000
3958,p,0.600000
3959,s,0.400000
3960,d,0.400000
3961,d,0.600000
3962,d,0.200000
3963,p,0.600000
3964,s,0.600000
3965,p,0.600000
3966,d,0.200000
3967,p,0.200000
3968,s,0.600000
3969,s,0.200000
3970,s,0.600000
3971,p,0.600000
3972,s,0.600000
3973,s,0.600000
3974,s,0.600000
3980,d,0.200000
3981,p,0.600000
3982,s,0.600000
3983,s,0.400000
3984,p,0.600000
3975,d,0.400000
3976,p,0.400000
3977,d,0.400000
3978,s,0.600000
3979,s,0.600000
3985,d,0.600000
3986,s,0.600000
3987,s,0.600000
3988,p,0.600000
3989,p,0.600000
3990,s,0.600000
3991,d,0.600000
3992,d,0.600000
3993,d,0.600000
3994,p,0.600000
3995,s,0.600000
3996,p,0.600000
3997,p,0.600000
3998,s,0.600000
3999,d,0.600000
4000,p,0.600000
4001,s,0.800000
4002,d,0.400000
4003,d,0.600000
4004,d,0.800000
4005,p,0.600000
4006,s,0.600000
4007,s,0.600000
4008,p,0.400000
4009,p,0.400000
4010,d,0.400000
4011,p,0.600000
4012,s,0.600000
4013,s,0.200000
4014,s,0.600000
4015,d,0.800000
4016,s,0.600000
4017,s,0.600000
4018,p,0.600000
4019,s,0.200000
4020,d,0.200000
4021,p,0.200000
4022,p,0.600000
4023,p,0.600000
4024,p,0.600000
4025,p,0.600000
4026,p,0.600000
4027,p,0.600000
4028,s,0.600000
4029,p,0.600000
4030,d,0.200000
4031,p,0.600000
4032,s,0.200000
4033,p,0.600000
4034,s,0.600000
4035,s,0.600000
4036,p,0.600000
4037,p,0.600000
4038,p,0.400000
4039,p,0.600000
4040,p,0.400000
4041,s,0.600000
4042,d,0.600000
4043,p,0.600000
4044,d,0.600000
4045,s,0.600000
4046,p,0.800000
4047,p,0.600000
4048,p,0.600000
4049,d,0.600000
4055,d,0.600000
4056,s,0.600000
4057,d,0.400000
4058,p,0.600000
4059,p,0.200000
4050,d,0.200000
4051,d,0.600000
4052,p,0.600000
4053,d,0.600000
4054,s,0.600000
4065,d,0.600000
4066,d,0.600000
4067,d,0.600000
4068,s,0.600000
4069,d,0.200000
4060,p,0.600000
4061,d,0.600000
4062,d,0.200000
4063,d,0.200000
4064,s,0.600000
4075,s,0.600000
4076,p,0.600000
4077,s,0.600000
4078,s,0.800000
4079,p,0.400000
4080,s,0.600000
4081,p,0.400000
4082,s,0.600000
4083,d,0.600000
4084,s,0.600000
4070,s,1.000000
4071,d,0.600000
4072,d,0.600000
4073,p,0.400000
4074,s,0.600000
4085,s,0.600000
4086,s,0.400000
4087,s,0.600000
4088,p,0.600000
4089,d,0.600000
4090,p,0.600000
4091,s,0.600000
4092,d,0.600000
4093,p,0.600000
4094,p,0.600000
4095,d,0.600000
4096,s,0.600000
4097,d,0.600000
4098,d,0.600000
4099,s,0.600000
4100,p,0.800000
4101,d,0.600000
4102,p,0.600000
4103,d,0.200000
4104,p,0.400000
4110,s,0.600000
4111,d,0.600000
4112,s,0.200000
4113,s,0.600000
4114,s,0.600000
4105,p,0.600000
4106,s,0.800000
4107,p,0.600000
4108,s,0.200000
4109,p,0.600000
4115,d,0.600000
4116,d,0.600000
4117,d,0.600000
4118,s,0.600000
4119,d,0.600000
4120,d,0.600000
4121,p,0.600000
4122,p,0.600000
4123,p,0.600000
4124,p,0.600000
4125,d,0.200000
4126,p,0.600000
4127,d,0.600000
4128,p,0.600000
4129,d,0.600000
4130,p,0.400000
4131,s,0.600000
4132,p,0.600000
4133,p,0.200000
4134,d,0.600000
4135,p,0.600000
4136,d,0.600000
4137,p,0.600000
4138,s,0.800000
4139,d,0.400000
4145,d,0.600000
4146,d,0.600000
4147,s,0.600000
4148,s,0.800000
4149,d,0.600000
4140,s,0.800000
4141,p,0.800000
4142,p,0.600000
4143,s,0.400000
4144,d,0.400000
4150,s,0.600000
4151,p,0.200000
4152,s,0.600000
4153,s,0.200000
4154,d,0.600000
4155,d,0.600000
4156,p,0.600000
4157,p,0.600000
4158,p,0.600000
4159,p,0.600000
4160,d,0.600000
4161,d,0.600000
4162,d,0.600000
4163,s,0.400000
4164,s,0.600000
4165,p,0.400000
4166,p,0.400000
4167,s,0.600000
4168,p,0.600000
4169,s,0.800000
4175,d,0.600000
4176,p,0.800000
4177,s,0.600000
4178,d,0.600000
4179,p,0.600000
4170,d,0.400000
4171,d,0.600000
4172,s,0.600000
4173,s,0.400000
4174,s,0.600000
4180,p,0.600000
4181,p,0.600000
4182,p,0.600000
4183,s,0.400000
4184,d,0.400000
4185,s,0.600000
4186,p,0.600000
4187,p,0.400000
4188,p,0.600000
4189,p,0.200000
4190,p,0.600000
4191,s,0.600000
4192,s,0.200000
4193,d,0.600000
4194,s,0.800000
4195,s,0.600000
4196,d,0.600000
4197,s,0.600000
4198,s,0.600000
4199,d,0.600000
4200,d,0.600000
4201,p,0.600000
4202,d,0.600000
4203,s,0.600000
4204,s,0.600000
4205,d,0.600000
4206,p,0.400000
4207,p,0.600000
4208,p,0.200000
4209,p,0.600000
4210,s,0.600000
4211,s,0.400000
4212,p,0.200000
4213,d,0.400000
4214,d,0.800000
4215,s,0.600000
4216,s,0.600000
4217,d,1.000000
4218,p,0.600000
4219,d,0.600000
4220,p,0.600000
4221,p,0.400000
4222,s,0.600000
4223,s,0.200000
4224,p,0.600000
4225,d,0.600000
4226,s,0.600000
4227,s,0.600000
4228,p,0.600000
4229,d,0.600000
4245,p,0.600000
4246,d,0.400000
4247,d,0.600000
4248,d,0.600000
4249,d,0.600000
4230,s,0.400000
4231,p,0.400000
4232,p,0.600000
4233,d,0.600000
4234,s,0.200000
4235,p,0.600000
4236,s,0.600000
4237,p,0.600000
4238,s,0.600000
4239,p,0.600000
4240,s,0.600000
4241,p,0.600000
4242,d,1.000000
4243,s,0.200000
4244,d,0.600000
4250,d,0.600000
4251,s,0.400000
4252,p,0.600000
4253,d,0.600000
4254,s,0.600000
4255,d,0.600000
4256,s,0.600000
4257,p,0.600000
4258,d,0.400000
4259,d,0.600000
4260,d,0.600000
4261,p,0.600000
4262,p,0.600000
4263,d,0.600000
4264,p,0.600000
4270,p,0.600000
4271,d,0.600000
4272,s,0.800000
4273,d,0.600000
4274,d,0.600000
4275,d,0.800000
4276,p,0.800000
4277,s,0.200000
4278,p,0.600000
4279,p,0.600000
4265,d,0.600000
4266,d,0.600000
4267,d,0.600000
4268,d,0.600000
4269,s,0.200000
4280,s,0.600000
4281,s,0.600000
4282,s,0.600000
4283,d,0.400000
4284,p,0.600000
4290,p,0.800000
4291,p,0.400000
4292,p,0.600000
4293,p,0.800000
4294,s,0.400000
4285,s,0.200000
4286,p,0.600000
4287,p,0.600000
4288,p,0.600000
4289,p,0.600000
4295,s,0.600000
4296,d,0.400000
4297,p,0.600000
4298,d,0.600000
4299,p,0.600000
4300,d,0.400000
4301,d,0.600000
4302,s,0.600000
4303,d,0.600000
4304,d,0.600000
4305,d,0.600000
4306,p,0.200000
4307,p,0.600000
4308,s,0.800000
4309,s,0.600000
4310,s,0.600000
4311,d,0.600000
4312,s,0.600000
4313,p,0.600000
4314,p,0.800000
4315,d,0.600000
4316,d,0.800000
4317,s,0.200000
4318,s,0.400000
4319,p,0.600000
4320,s,0.600000
4321,s,0.600000
4322,d,0.600000
4323,p,0.600000
4324,d,0.600000
4330,d,0.600000
4331,p,0.600000
4332,p,0.400000
4333,p,0.600000
4334,d,0.600000
4325,s,0.600000
4326,s,0.600000
4327,s,0.400000
4328,d,0.600000
4329,p,0.600000
4335,s,0.600000
4336,s,0.600000
4337,d,0.600000
4338,s,0.800000
4339,s,0.200000
4340,s,0.800000
4341,p,0.600000
4342,d,0.400000
4343,s,0.600000
4344,d,0.600000
4345,d,0.400000
4346,s,0.200000
4347,s,0.600000
4348,s,0.600000
4349,d,0.400000
4350,p,0.200000
4351,p,0.600000
4352,s,0.400000
4353,d,0.600000
4354,d,0.600000
4355,p,0.600000
4356,p,0.200000
4357,p,0.600000
4358,s,0.600000
4359,p,0.400000
4360,s,0.600000
4361,s,0.400000
4362,d,0.600000
4363,s,0.600000
4364,p,0.800000
4365,d,0.600000
4366,p,0.200000
4367,p,0.600000
4368,s,0.600000
4369,p,0.600000
4370,d,0.800000
4371,s,0.600000
4372,p,0.600000
4373,s,0.600000
4374,d,0.600000
4375,d,0.600000
4376,s,0.200000
4377,d,0.200000
4378,d,0.800000
4379,d,0.600000
4380,d,0.600000
4381,d,0.600000
4382,d,0.200000
4383,d,0.600000
4384,d,0.600000
4385,s,0.400000
4386,p,0.400000
4387,s,0.600000
4388,d,0.600000
4389,d,0.600000
4390,d,0.600000
4391,p,0.600000
4392,d,0.600000
4393,d,0.600000
4394,s,0.600000
4400,d,0.200000
4401,s,0.600000
4402,d,0.600000
4403,d,0.600000
4404,d,0.600000
4395,p,0.600000
4396,p,0.600000
4397,p,0.600000
4398,s,0.600000
4399,d,0.600000
4405,p,0.600000
4406,d,0.600000
4407,s,0.600000
4408,d,0.400000
4409,p,0.400000
4410,s,0.600000
4411,d,0.600000
4412,s,0.600000
4413,d,0.800000
4414,d,0.600000
4415,s,0.600000
