request_id,request_type,access_rate
2004,s,0.200000
2010,d,0.400000
2011,d,0.400000
2012,d,0.800000
2013,s,0.800000
2014,p,0.600000
2015,d,0.800000
2016,s,0.800000
2017,p,0.200000
2018,p,0.600000
2019,d,0.800000
9805,s,0.800000
9806,s,0.800000
9807,p,0.400000
9808,p,0.800000
9809,s,0.800000
9810,p,0.600000
9811,d,0.400000
9812,s,0.400000
9813,p,0.800000
9814,d,0.800000
9815,p,0.600000
9816,s,0.600000
9817,p,0.800000
9818,d,0.400000
9819,d,0.800000
9820,s,0.400000
9821,p,0.600000
9822,s,0.800000
9823,p,0.800000
9824,p,0.800000
2020,d,0.800000
2021,p,0.800000
2022,d,0.800000
2023,p,0.200000
2024,p,0.400000
2025,p,0.600000
2026,p,0.400000
2027,d,0.600000
2028,p,0.800000
2029,p,0.200000
9830,p,0.800000
9831,p,0.800000
9832,d,0.400000
9833,s,0.800000
9834,p,0.400000
9825,d,0.800000
9826,d,0.800000
9827,s,0.800000
9828,d,0.200000
9829,p,0.800000
9835,d,0.400000
9836,s,0.400000
9837,d,0.800000
9838,p,0.800000
9839,s,0.200000
2030,p,0.800000
2031,s,0.800000
2032,d,0.400000
2033,d,0.200000
2034,p,0.800000
2040,p,0.600000
2041,s,0.600000
2042,d,0.800000
2043,p,0.800000
2044,p,0.800000
2035,p,0.800000
2036,d,0.200000
2037,s,0.600000
2038,d,1.000000
2039,p,0.400000
2045,s,0.800000
2046,s,0.800000
2047,d,0.600000
2048,s,0.800000
2049,p,0.800000
9845,d,0.800000
9846,p,0.800000
9847,p,0.800000
9848,p,0.200000
9849,p,0.600000
9840,s,0.800000
9841,p,0.800000
9842,p,0.400000
9843,s,0.800000
9844,p,0.400000
2060,p,0.600000
2061,d,0.800000
2062,p,0.400000
2063,d,0.200000
2064,s,0.600000
2055,d,0.800000
2056,s,0.800000
2057,s,0.800000
2058,s,0.800000
2059,p,0.800000
2050,d,0.800000
2051,d,0.800000
2052,p,0.800000
2053,s,0.800000
2054,p,0.200000
2065,s,0.400000
2066,p,0.600000
2067,s,0.600000
2068,d,0.800000
2069,d,0.800000
9860,p,0.200000
9861,s,0.800000
9862,d,0.400000
9863,s,0.800000
9864,p,0.800000
9855,p,0.800000
9856,d,0.800000
9857,p,0.800000
9858,p,0.400000
9859,p,0.400000
9850,s,0.800000
9851,p,0.400000
9852,s,0.800000
9853,p,0.800000
9854,d,0.800000
9865,s,0.400000
9866,d,0.800000
9867,d,0.400000
9868,d,0.800000
9869,d,0.800000
2070,s,0.200000
2071,s,0.800000
2072,p,0.400000
2073,s,0.800000
2074,s,0.200000
2075,d,0.400000
2076,s,0.400000
2077,d,0.400000
2078,d,0.800000
2079,p,0.600000
2080,s,0.800000
2081,p,0.800000
2082,s,0.600000
2083,p,0.800000
2084,s,0.200000
2085,d,1.000000
2086,d,0.800000
2087,d,0.800000
2088,s,0.800000
2089,p,0.800000
9870,d,0.600000
9871,p,0.800000
9872,s,0.800000
9873,s,0.600000
9874,d,0.800000
9875,p,0.800000
9876,p,0.800000
9877,p,0.800000
9878,d,0.800000
9879,p,0.800000
9880,s,0.800000
9881,p,0.800000
9882,s,0.400000
9883,p,0.800000
9884,d,0.800000
2100,d,0.200000
2101,p,0.800000
2102,p,0.600000
2103,p,0.800000
2104,p,0.800000
2090,d,0.800000
2091,p,0.800000
2092,s,0.600000
2093,d,0.800000
2094,p,0.200000
2095,d,0.800000
2096,s,0.800000
2097,s,0.800000
2098,p,0.800000
2099,p,0.800000
2105,s,0.200000
2106,p,0.400000
2107,d,0.200000
2108,p,1.000000
2109,s,0.800000
9890,p,0.400000
9891,s,0.800000
9892,p,0.400000
9893,p,0.800000
9894,s,0.800000
9885,p,0.200000
9886,p,0.800000
9887,p,0.200000
9888,s,0.800000
9889,p,0.800000
9895,s,0.600000
9896,p,0.600000
9897,p,0.800000
9898,p,0.400000
9899,p,0.800000
2110,p,0.600000
2111,s,0.800000
2112,d,0.800000
2113,d,0.800000
2114,p,0.800000
2115,s,0.800000
2116,p,0.800000
2117,p,0.200000
2118,p,0.400000
2119,p,0.200000
9900,d,0.800000
9901,d,0.200000
9902,s,0.800000
9903,d,0.800000
9904,s,0.400000
9905,s,0.800000
9906,d,0.800000
9907,d,0.800000
9908,d,0.800000
9909,d,0.800000
9910,s,1.000000
9911,p,0.800000
9912,p,0.400000
9913,s,0.800000
9914,p,0.400000
2120,d,0.800000
2121,p,0.800000
2122,s,0.600000
2123,d,0.800000
2124,p,1.000000
2125,s,0.800000
2126,s,0.600000
2127,p,1.000000
2128,d,0.800000
2129,d,0.600000
9920,d,0.800000
9921,d,0.800000
9922,p,0.200000
9923,d,0.800000
9924,p,0.600000
9925,s,0.800000
9926,d,0.800000
9927,s,0.800000
9928,d,0.600000
9929,p,0.800000
9915,s,0.800000
9916,p,0.200000
9917,d,0.800000
9918,s,0.800000
9919,d,0.800000
2130,s,0.400000
2131,p,0.800000
2132,s,0.600000
2133,s,0.400000
2134,p,0.400000
2135,s,0.400000
2136,s,0.800000
2137,p,0.800000
2138,p,0.800000
2139,s,0.400000
2140,p,0.200000
2141,d,0.400000
2142,s,0.800000
2143,s,0.800000
2144,d,0.800000
2145,s,0.800000
2146,p,0.800000
2147,p,0.800000
2148,d,0.800000
2149,p,1.000000
9930,s,0.400000
9931,d,0.800000
9932,p,1.000000
9933,p,0.800000
9934,p,0.800000
9935,s,0.200000
9936,s,0.800000
9937,p,0.800000
9938,d,0.800000
9939,d,0.400000
9940,p,0.400000
9941,d,0.800000
9942,s,0.600000
9943,s,0.800000
9944,d,0.800000
2150,d,0.400000
2151,p,0.800000
2152,p,0.600000
2153,d,1.000000
2154,s,0.800000
2155,s,0.800000
2156,s,0.800000
2157,p,0.800000
2158,p,0.400000
2159,d,0.800000
2160,s,0.800000
2161,s,0.800000
2162,s,0.800000
2163,s,0.200000
2164,p,0.800000
2165,s,0.800000
2166,s,0.800000
2167,d,0.800000
2168,d,0.800000
2169,s,0.800000
9945,d,0.200000
9946,s,0.800000
9947,s,0.600000
9948,s,0.800000
9949,p,0.400000
9950,d,0.600000
9951,p,0.800000
9952,s,0.800000
9953,p,0.200000
9954,s,0.800000
9955,s,0.800000
9956,d,0.600000
9957,p,0.800000
9958,p,1.000000
9959,d,0.800000
9960,d,0.800000
9961,s,0.800000
9962,s,0.800000
9963,s,0.400000
9964,p,0.800000
2170,s,0.800000
2171,d,0.800000
2172,d,0.800000
2173,s,0.800000
2174,p,0.800000
2175,p,0.800000
2176,d,0.400000
2177,p,0.600000
2178,p,0.600000
2179,p,0.800000
2180,d,0.800000
2181,d,0.600000
2182,s,0.800000
2183,p,0.800000
2184,s,0.600000
9970,d,0.800000
9971,d,0.800000
9972,d,0.200000
9973,d,0.800000
9974,s,0.800000
9975,p,0.800000
9976,s,0.400000
9977,d,0.800000
9978,d,0.400000
9979,s,0.800000
9980,d,0.800000
9981,s,0.800000
9982,p,1.000000
9983,p,0.600000
9984,d,0.400000
9965,d,0.800000
9966,p,0.800000
9967,s,0.800000
9968,d,0.800000
9969,s,0.800000
2190,s,0.800000
2191,d,0.800000
2192,p,0.600000
2193,p,0.800000
2194,p,0.800000
2185,s,0.800000
2186,d,0.800000
2187,s,0.400000
2188,p,0.800000
2189,d,0.600000
2195,d,0.400000
2196,p,0.400000
2197,d,0.800000
2198,d,0.600000
2199,s,0.400000
9990,s,0.600000
9991,p,0.800000
9992,d,0.800000
9993,d,0.800000
9994,s,0.800000
9985,d,0.400000
9986,d,0.800000
9987,d,0.800000
9988,d,0.200000
9989,d,0.800000
9995,d,0.800000
9996,s,0.800000
9997,p,0.400000
9998,s,0.800000
9999,p,0.600000
10000,d,0.800000
10001,s,0.800000
10002,s,0.400000
10003,s,0.200000
10004,s,0.600000
2200,p,0.800000
2201,d,0.800000
2202,d,0.800000
2203,s,0.800000
2204,d,0.800000
2205,s,0.600000
2206,p,0.800000
2207,d,0.800000
2208,s,0.400000
2209,d,0.400000
10010,s,0.400000
10011,s,0.800000
10012,p,0.800000
10013,s,0.200000
10014,d,0.200000
10005,s,0.600000
10006,s,0.800000
10007,p,0.800000
10008,s,0.800000
10009,s,0.200000
10020,s,0.800000
10021,p,0.800000
10022,p,0.400000
10023,d,0.800000
10024,s,0.200000
10015,d,0.800000
10016,s,0.800000
10017,s,0.200000
10018,d,0.800000
10019,s,0.600000
2210,s,0.400000
2211,s,0.800000
2212,d,0.800000
2213,p,0.400000
2214,d,0.200000
2215,s,0.800000
2216,p,0.600000
2217,d,0.400000
2218,p,0.800000
2219,s,0.800000
2220,s,0.800000
2221,s,0.800000
2222,p,0.400000
2223,p,0.800000
2224,d,0.800000
10025,s,0.800000
10026,d,0.800000
10027,d,0.800000
10028,d,0.400000
10029,p,0.800000
10030,d,0.800000
10031,s,0.800000
10032,p,0.200000
10033,s,0.800000
10034,s,0.800000
10040,p,0.800000
10041,p,0.800000
10042,p,0.800000
10043,p,0.800000
10044,s,0.800000
10035,s,0.800000
10036,d,0.800000
10037,p,0.800000
10038,s,0.800000
10039,s,0.400000
2240,d,0.200000
2241,p,0.800000
2242,s,0.800000
2243,p,0.200000
2244,d,0.800000
2225,p,0.800000
2226,p,0.800000
2227,s,0.800000
2228,p,0.400000
2229,s,0.800000
2235,d,0.200000
2236,p,0.400000
2237,s,0.800000
2238,d,0.400000
2239,p,0.400000
2230,s,0.800000
2231,s,0.800000
2232,d,0.800000
2233,d,0.800000
2234,p,0.400000
10050,p,0.400000
10051,p,0.800000
10052,d,0.800000
10053,d,0.200000
10054,s,0.800000
10055,s,0.400000
10056,p,0.600000
10057,p,0.800000
10058,p,0.800000
10059,d,0.600000
10045,d,0.800000
10046,d,0.800000
10047,p,0.800000
10048,p,0.600000
10049,p,0.200000
10060,d,0.800000
10061,s,0.400000
10062,d,0.600000
10063,d,0.800000
10064,d,0.600000
2245,s,0.200000
2246,p,0.400000
2247,d,0.400000
2248,d,0.600000
2249,d,0.800000
2250,p,0.800000
2251,s,0.800000
2252,s,0.800000
2253,p,0.600000
2254,p,0.800000
2255,s,0.800000
2256,d,0.800000
2257,p,0.800000
2258,d,0.800000
2259,p,0.200000
10065,d,0.600000
10066,d,0.800000
10067,p,0.200000
10068,s,0.400000
10069,s,0.800000
10070,d,0.800000
10071,d,0.800000
10072,s,0.600000
10073,p,1.000000
10074,s,0.600000
10075,p,0.800000
10076,d,0.800000
10077,d,0.800000
10078,p,0.800000
10079,s,0.800000
2260,s,0.800000
2261,s,0.800000
2262,d,0.800000
2263,d,0.600000
2264,p,0.800000
2265,p,0.800000
2266,s,0.200000
2267,d,0.800000
2268,p,0.600000
2269,p,0.200000
10085,s,0.400000
10086,p,0.200000
10087,d,0.800000
10088,s,0.800000
10089,s,0.800000
10080,s,0.800000
10081,p,0.800000
10082,p,0.800000
10083,s,0.800000
10084,p,0.200000
10090,d,0.800000
10091,d,0.800000
10092,d,0.800000
10093,p,0.800000
10094,d,0.200000
10095,d,0.800000
10096,d,0.800000
10097,s,0.800000
10098,d,0.800000
10099,p,0.600000
2270,s,0.400000
2271,s,0.800000
2272,d,0.600000
2273,s,0.600000
2274,d,0.800000
2275,p,0.800000
2276,p,0.800000
2277,p,0.400000
2278,s,0.800000
2279,s,0.400000
10100,s,0.800000
10101,p,0.600000
10102,s,0.800000
10103,s,0.400000
10104,d,0.400000
10105,s,0.400000
10106,d,0.800000
10107,s,0.800000
10108,d,0.800000
10109,s,0.200000
10110,p,0.400000
10111,p,0.800000
10112,s,0.800000
10113,p,0.800000
10114,s,0.400000
10115,d,0.800000
10116,p,0.400000
10117,p,0.800000
10118,s,0.800000
10119,d,0.800000
2280,p,0.800000
2281,d,0.400000
2282,p,0.800000
2283,d,0.800000
2284,p,0.800000
2285,p,0.800000
2286,p,0.400000
2287,d,0.800000
2288,p,0.800000
2289,d,0.800000
2290,s,0.800000
2291,s,0.800000
2292,p,0.800000
2293,s,0.800000
2294,d,0.200000
2295,d,0.800000
2296,s,0.800000
2297,s,0.800000
2298,d,0.800000
2299,d,0.800000
10120,d,0.800000
10121,s,0.600000
10122,d,0.800000
10123,p,0.800000
10124,p,1.000000
10125,p,0.800000
10126,s,0.800000
10127,s,0.800000
10128,d,1.000000
10129,s,0.800000
10130,d,0.400000
10131,p,0.400000
10132,s,0.800000
10133,p,0.800000
10134,s,0.800000
2300,p,0.800000
2301,s,0.400000
2302,p,0.800000
2303,d,0.800000
2304,d,0.800000
2305,p,0.600000
2306,s,0.800000
2307,d,0.800000
2308,s,0.800000
2309,s,0.600000
2310,s,0.400000
2311,d,0.800000
2312,d,0.600000
2313,s,0.600000
2314,p,0.800000
10140,p,0.800000
10141,p,0.400000
10142,d,0.800000
10143,p,0.800000
10144,p,0.800000
10135,d,0.800000
10136,p,0.200000
10137,s,0.800000
10138,p,0.800000
10139,s,0.800000
2315,p,0.800000
2316,d,0.600000
2317,d,0.600000
2318,d,0.800000
2319,d,0.800000
2325,p,0.400000
2326,d,0.800000
2327,p,0.800000
2328,d,0.600000
2329,d,0.200000
2320,d,0.400000
2321,s,0.800000
2322,p,0.200000
2323,d,0.800000
2324,d,0.800000
10155,d,0.200000
10156,s,0.800000
10157,d,0.800000
10158,p,0.800000
10159,p,0.800000
10145,p,0.600000
10146,s,0.800000
10147,p,0.800000
10148,p,0.800000
10149,d,0.800000
10150,s,0.800000
10151,s,0.800000
10152,d,0.600000
10153,s,0.800000
10154,s,0.600000
2335,s,0.800000
2336,d,0.400000
2337,p,0.400000
2338,p,0.600000
2339,d,0.800000
2330,s,0.800000
2331,p,0.800000
2332,p,0.400000
2333,s,0.800000
2334,p,0.800000
10165,d,0.800000
10166,p,0.800000
10167,d,0.800000
10168,d,0.800000
10169,s,0.800000
10160,d,0.200000
10161,p,0.800000
10162,d,0.800000
10163,d,0.800000
10164,p,0.800000
10170,p,0.200000
10171,s,0.800000
10172,d,0.800000
10173,s,0.400000
10174,s,0.800000
2350,d,0.800000
2351,p,0.800000
2352,d,0.800000
2353,s,0.800000
2354,s,0.800000
2345,s,0.400000
2346,d,0.800000
2347,p,0.800000
2348,s,0.400000
2349,p,0.400000
2340,p,0.400000
2341,s,0.200000
2342,s,0.800000
2343,d,0.600000
2344,d,0.600000
2355,d,0.800000
2356,d,0.800000
2357,p,0.400000
2358,p,0.600000
2359,s,0.800000
10180,p,0.800000
10181,s,0.800000
10182,p,0.800000
10183,s,0.800000
10184,d,0.800000
10175,p,0.200000
10176,s,0.800000
10177,p,0.800000
10178,p,0.600000
10179,s,0.600000
2365,p,0.600000
2366,s,0.800000
2367,s,0.800000
2368,s,0.800000
2369,p,0.800000
2360,d,0.600000
2361,p,0.600000
2362,s,0.800000
2363,d,0.800000
2364,s,0.800000
2370,p,0.400000
2371,d,0.400000
2372,d,0.400000
2373,p,0.800000
2374,d,0.800000
2375,s,0.800000
2376,s,0.800000
2377,s,0.800000
2378,s,0.800000
2379,p,0.800000
10190,d,0.800000
10191,s,0.800000
10192,s,0.400000
10193,p,0.800000
10194,s,0.600000
10185,d,0.400000
10186,p,0.800000
10187,p,0.200000
10188,s,0.200000
10189,d,0.800000
2380,d,0.400000
2381,d,0.800000
2382,d,0.800000
2383,p,0.800000
2384,d,0.600000
2390,s,0.800000
2391,d,0.800000
2392,d,0.600000
2393,d,0.800000
2394,p,0.400000
2385,d,0.800000
2386,p,0.800000
2387,s,0.800000
2388,p,0.800000
2389,d,0.400000
10200,p,0.800000
10201,s,0.400000
10202,p,0.800000
10203,p,0.800000
10204,s,0.800000
10195,d,0.800000
10196,p,0.800000
10197,s,0.600000
10198,d,0.800000
10199,s,0.600000
2400,d,0.800000
2401,p,0.800000
2402,s,0.400000
2403,s,0.800000
2404,d,0.400000
2395,s,0.800000
2396,d,0.800000
2397,p,0.800000
2398,d,0.800000
2399,p,0.400000
10210,s,0.800000
10211,s,0.800000
10212,p,0.800000
10213,s,0.800000
10214,d,0.600000
10205,d,0.800000
10206,s,0.400000
10207,p,0.800000
10208,d,0.400000
10209,p,0.800000
2405,s,0.800000
2406,p,0.800000
2407,p,0.600000
2408,d,0.800000
2409,s,0.600000
2410,s,0.800000
2411,d,0.600000
2412,d,0.800000
2413,d,0.800000
2414,d,1.000000
10220,p,0.800000
10221,d,0.600000
10222,d,0.800000
10223,s,0.800000
10224,s,0.400000
10215,s,0.800000
10216,p,0.800000
10217,s,0.800000
10218,s,0.400000
10219,d,0.800000
2415,p,0.400000
2416,p,0.200000
2417,d,0.200000
2418,p,0.600000
2419,d,0.800000
2420,p,0.400000
2421,d,0.600000
2422,s,0.800000
2423,d,0.800000
2424,d,0.800000
2425,d,0.800000
2426,s,0.800000
2427,p,0.800000
2428,p,0.400000
2429,d,0.600000
10230,s,0.800000
10231,d,0.800000
10232,d,0.800000
10233,s,0.600000
10234,s,0.800000
10225,d,0.400000
10226,d,0.800000
10227,d,0.200000
10228,s,0.800000
10229,s,0.800000
10235,p,0.200000
10236,p,1.000000
10237,p,0.400000
10238,d,0.600000
10239,p,0.400000
10240,s,0.800000
10241,p,0.600000
10242,s,0.800000
10243,d,0.600000
10244,d,0.200000
2430,p,0.400000
2431,s,0.400000
2432,s,0.800000
2433,s,0.400000
2434,d,0.800000
2435,p,0.800000
2436,d,0.800000
2437,p,0.800000
2438,p,0.400000
2439,p,0.800000
2440,s,0.800000
2441,s,0.800000
2442,p,0.600000
2443,s,0.800000
2444,s,0.800000
2445,s,0.800000
2446,d,0.800000
2447,s,0.400000
2448,s,0.800000
2449,p,0.800000
10260,d,0.800000
10261,p,0.800000
10262,d,0.800000
10263,s,0.800000
10264,p,0.600000
10250,p,0.800000
10251,p,0.400000
10252,d,0.800000
10253,d,0.800000
10254,d,0.400000
10255,d,0.600000
10256,s,0.200000
10257,p,0.800000
10258,s,0.800000
10259,s,0.800000
10245,p,0.800000
10246,s,0.800000
10247,d,0.800000
10248,p,0.800000
10249,d,0.800000
2450,s,0.800000
2451,p,0.400000
2452,d,0.800000
2453,s,0.200000
2454,s,0.600000
2455,d,0.200000
2456,s,0.800000
2457,s,0.800000
2458,p,0.800000
2459,p,0.800000
10265,d,0.800000
10266,s,0.600000
10267,p,0.600000
10268,p,0.800000
10269,p,0.800000
10275,s,0.800000
10276,s,0.800000
10277,s,0.800000
10278,s,0.800000
10279,d,0.800000
10270,p,0.800000
10271,p,0.800000
10272,d,0.800000
10273,p,0.800000
10274,p,0.800000
10280,s,0.800000
10281,p,0.800000
10282,p,0.800000
10283,s,0.800000
10284,s,0.800000
2460,d,0.600000
2461,s,0.800000
2462,d,0.800000
2463,s,0.400000
2464,s,0.200000
2470,s,0.800000
2471,d,0.600000
2472,d,0.800000
2473,d,0.600000
2474,p,0.800000
2465,p,0.800000
2466,s,0.800000
2467,s,0.800000
2468,p,0.200000
2469,d,0.600000
10285,d,0.800000
10286,d,0.800000
10287,s,0.800000
10288,s,0.800000
10289,p,0.200000
10290,d,0.200000
10291,p,0.800000
10292,d,0.800000
10293,d,0.800000
10294,d,0.800000
2475,s,0.800000
2476,p,0.800000
2477,p,0.800000
2478,p,0.400000
2479,s,0.800000
2480,s,0.800000
2481,p,0.600000
2482,p,0.400000
2483,d,0.400000
2484,d,0.800000
10295,d,0.800000
10296,p,0.400000
10297,s,0.800000
10298,d,0.800000
10299,s,0.600000
10300,s,0.600000
10301,d,0.800000
10302,d,0.600000
10303,s,0.800000
10304,d,0.800000
10305,s,0.600000
10306,d,0.800000
10307,s,0.600000
10308,s,0.800000
10309,s,0.800000
2490,s,0.800000
2491,d,0.800000
2492,s,0.800000
2493,p,0.800000
2494,p,0.800000
2485,s,0.800000
2486,s,0.600000
2487,p,0.600000
2488,d,0.400000
2489,d,0.600000
2495,d,0.800000
2496,s,0.800000
2497,s,0.800000
2498,s,0.800000
2499,p,0.800000
10315,d,0.800000
10316,s,0.800000
10317,d,0.800000
10318,d,0.800000
10319,s,0.800000
10310,s,0.800000
10311,p,0.800000
10312,d,0.800000
10313,d,0.800000
10314,p,0.800000
10320,p,0.800000
10321,d,0.800000
10322,d,0.800000
10323,d,0.600000
10324,s,0.800000
2500,p,0.800000
2501,d,0.400000
2502,d,0.800000
2503,d,0.600000
2504,p,0.600000
2510,p,0.400000
2511,s,0.800000
2512,p,0.400000
2513,d,0.800000
2514,p,0.200000
2505,p,0.800000
2506,s,0.600000
2507,d,0.800000
2508,s,0.800000
2509,d,0.800000
10335,s,0.600000
10336,d,0.800000
10337,p,0.400000
10338,s,0.400000
10339,d,0.400000
10325,p,0.800000
10326,p,0.800000
10327,p,0.800000
10328,p,0.800000
10329,s,0.800000
10330,s,0.800000
10331,p,0.800000
10332,d,0.800000
10333,s,0.800000
10334,d,0.800000
10340,s,0.800000
10341,d,0.800000
10342,s,0.800000
10343,p,1.000000
10344,s,0.800000
2515,s,0.600000
2516,s,0.600000
2517,p,0.800000
2518,p,0.800000
2519,p,0.800000
2520,s,0.800000
2521,s,0.600000
2522,s,0.600000
2523,p,0.600000
2524,s,0.400000
2525,p,0.800000
2526,s,0.800000
2527,d,0.800000
2528,s,0.600000
2529,p,0.800000
2530,s,0.800000
2531,p,0.800000
2532,p,0.800000
2533,d,1.000000
2534,d,0.800000
10345,d,0.800000
10346,d,0.800000
10347,p,0.800000
10348,s,0.400000
10349,s,0.800000
10350,s,0.800000
10351,p,0.200000
10352,d,0.800000
10353,p,0.800000
10354,s,0.800000
2535,p,0.400000
2536,d,0.800000
2537,s,0.800000
2538,p,0.800000
2539,d,0.800000
2540,s,0.400000
2541,s,0.600000
2542,d,0.600000
2543,d,0.800000
2544,s,0.800000
2545,p,0.400000
2546,p,0.800000
2547,p,0.800000
2548,s,0.800000
2549,p,0.600000
10355,d,0.800000
10356,p,0.800000
10357,s,0.800000
10358,d,0.800000
10359,p,0.800000
10360,p,0.800000
10361,p,0.800000
10362,d,0.800000
10363,p,0.600000
10364,d,0.800000
10370,s,0.600000
10371,p,0.400000
10372,p,0.800000
10373,d,0.800000
10374,p,0.800000
10365,d,1.000000
10366,s,0.800000
10367,d,0.800000
10368,d,1.000000
10369,p,0.800000
2550,p,0.800000
2551,s,0.600000
2552,p,0.800000
2553,p,0.800000
2554,s,0.800000
2555,s,0.600000
2556,s,0.600000
2557,s,0.800000
2558,s,0.400000
2559,p,0.800000
10375,p,0.800000
10376,p,0.200000
10377,s,0.800000
10378,d,0.800000
10379,s,0.400000
10385,d,0.200000
10386,d,0.800000
10387,d,0.800000
10388,d,0.600000
10389,p,0.800000
10380,d,0.400000
10381,d,0.800000
10382,p,0.400000
10383,p,0.800000
10384,d,0.800000
10390,p,0.800000
10391,d,0.800000
10392,p,0.400000
10393,d,0.800000
10394,d,0.800000
2560,s,0.800000
2561,d,0.800000
2562,d,0.800000
2563,s,0.800000
2564,p,0.800000
2565,p,0.800000
2566,d,0.800000
2567,p,0.600000
2568,p,0.800000
2569,d,0.800000
2570,s,0.800000
2571,d,0.800000
2572,d,0.400000
2573,p,0.800000
2574,d,0.800000
2575,s,0.800000
2576,d,1.000000
2577,d,0.800000
2578,d,0.800000
2579,p,0.800000
10400,p,0.800000
10401,p,0.800000
10402,d,0.800000
10403,d,0.800000
10404,p,0.800000
10395,d,0.600000
10396,d,0.800000
10397,s,0.800000
10398,p,1.000000
10399,d,0.800000
10405,s,0.800000
10406,s,0.400000
10407,d,0.800000
10408,s,0.800000
10409,d,0.400000
2580,d,0.800000
2581,s,0.800000
2582,p,0.400000
2583,s,0.600000
2584,s,0.800000
2585,d,0.800000
2586,p,0.800000
2587,d,0.400000
2588,p,0.800000
2589,d,0.800000
10415,s,0.800000
10416,d,0.800000
10417,p,0.600000
10418,s,0.800000
10419,d,0.800000
10425,d,0.800000
10426,s,0.800000
10427,d,0.800000
10428,p,0.600000
10429,s,0.800000
10410,p,0.800000
10411,p,0.800000
10412,p,0.600000
10413,s,0.600000
10414,s,0.600000
10420,d,0.600000
10421,s,0.800000
10422,d,0.800000
10423,p,0.800000
10424,s,0.800000
2590,p,0.600000
2591,s,0.600000
2592,d,0.800000
2593,s,0.800000
2594,p,0.400000
2600,p,0.800000
2601,d,0.800000
2602,p,0.800000
2603,d,0.200000
2604,p,0.400000
2595,s,0.800000
2596,s,0.800000
2597,s,0.800000
2598,d,0.600000
2599,d,0.200000
10435,s,0.800000
10436,d,0.800000
10437,p,0.800000
10438,d,0.400000
10439,p,0.800000
10430,s,0.800000
10431,p,0.800000
10432,d,0.800000
10433,p,0.800000
10434,d,0.800000
10440,d,0.400000
10441,s,0.400000
10442,s,0.800000
10443,s,0.800000
10444,p,0.800000
2605,s,0.800000
2606,d,0.800000
2607,s,0.800000
2608,d,0.600000
2609,p,0.800000
2610,p,0.800000
2611,d,0.600000
2612,d,0.800000
2613,s,0.800000
2614,d,0.800000
10445,s,0.800000
10446,d,0.800000
10447,d,0.800000
10448,d,0.600000
10449,d,0.800000
10450,s,0.800000
10451,s,0.800000
10452,s,0.800000
10453,p,0.800000
10454,s,0.400000
2620,s,0.800000
2621,d,0.600000
2622,d,0.800000
2623,s,0.800000
2624,s,0.800000
2615,d,0.800000
2616,p,0.800000
2617,s,0.800000
2618,d,0.600000
2619,p,0.400000
10460,p,0.800000
10461,s,0.800000
10462,s,0.600000
10463,d,0.800000
10464,d,0.800000
10465,d,0.800000
10466,s,0.600000
10467,d,0.800000
10468,d,0.800000
10469,p,0.800000
10470,d,0.800000
10471,s,0.800000
10472,d,0.800000
10473,d,0.800000
10474,s,0.600000
10455,s,0.800000
10456,d,0.800000
10457,p,0.800000
10458,d,0.800000
10459,s,0.800000
2630,s,1.000000
2631,s,0.800000
2632,s,0.800000
2633,d,0.800000
2634,d,0.800000
2625,p,0.800000
2626,d,0.800000
2627,p,0.800000
2628,d,0.800000
2629,s,0.800000
10475,d,0.800000
10476,p,0.800000
10477,p,0.800000
10478,d,0.800000
10479,s,0.200000
10480,p,0.800000
10481,s,0.800000
10482,p,0.800000
10483,d,0.600000
10484,s,0.400000
2635,p,0.600000
2636,s,0.800000
2637,d,0.800000
2638,s,0.800000
2639,d,0.800000
2640,d,0.600000
2641,s,0.800000
2642,s,0.800000
2643,p,0.800000
2644,d,0.800000
2645,s,0.800000
2646,s,0.800000
2647,s,0.200000
2648,d,0.800000
2649,s,0.800000
10485,s,0.400000
10486,p,0.800000
10487,s,0.800000
10488,d,0.800000
10489,p,0.800000
10490,s,0.800000
10491,d,0.800000
10492,s,0.800000
10493,p,0.800000
10494,p,0.800000
2655,d,0.400000
2656,d,0.800000
2657,d,0.800000
2658,d,0.800000
2659,p,0.800000
2650,p,0.800000
2651,p,0.400000
2652,d,0.600000
2653,p,0.600000
2654,s,0.400000
10495,d,0.800000
10496,p,0.800000
10497,d,0.800000
10498,p,0.800000
10499,d,0.400000
10500,d,0.800000
10501,s,0.800000
10502,s,0.400000
10503,p,0.800000
10504,s,0.800000
10505,s,0.800000
10506,p,0.800000
10507,p,0.800000
10508,s,0.400000
10509,d,0.800000
2660,d,0.800000
2661,s,0.800000
2662,d,0.800000
2663,s,0.800000
2664,s,0.800000
2665,d,0.800000
2666,p,0.800000
2667,d,0.800000
2668,p,0.800000
2669,d,0.800000
2675,p,0.800000
2676,d,0.800000
2677,p,0.600000
2678,d,0.800000
2679,s,0.200000
2670,s,0.800000
2671,d,0.600000
2672,p,0.600000
2673,p,0.400000
2674,d,0.800000
10510,p,0.800000
10511,d,0.800000
10512,s,0.400000
10513,s,0.800000
10514,d,0.800000
10515,s,0.800000
10516,s,0.800000
10517,p,0.800000
10518,d,0.800000
10519,p,0.800000
2680,d,0.800000
2681,s,0.800000
2682,d,0.200000
2683,p,0.800000
2684,s,0.800000
2685,p,0.200000
2686,d,0.200000
2687,s,0.800000
2688,d,0.800000
2689,p,0.800000
2690,p,0.800000
2691,d,0.800000
